Level,Date,Time,EventID,TaskCategory,Info
Information, 5/12/2014, 10:58:23 AM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 10:58:23 AM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 10:58:11 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 10:58:07 AM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 10:58:07 AM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 10:54:38 AM, 7036, None, The Diagnostic System Host service entered the stopped state.
Information, 5/12/2014, 10:53:13 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 10:53:13 AM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 10:53:13 AM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 10:53:01 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 10:52:59 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/12/2014, 10:52:57 AM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 10:52:57 AM, 7045, None, Service Name:  HP Software Framework Service
Information, 5/12/2014, 10:52:01 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the running state.
Information, 5/12/2014, 10:52:01 AM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 10:52:01 AM, 7036, None, The Windows Installer service entered the running state.
Information, 5/12/2014, 10:52:00 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/12/2014, 10:51:08 AM, 7036, None, The Windows Installer service entered the stopped state.
Information, 5/12/2014, 10:51:07 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/12/2014, 10:51:04 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/12/2014, 10:46:39 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the stopped state.
Information, 5/12/2014, 10:45:37 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/12/2014, 10:43:39 AM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 10:40:53 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 10:40:51 AM, 7036, None, The HP Connection Manager 4 Service service entered the stopped state.
Information, 5/12/2014, 10:40:43 AM, 7036, None, The HP Software Framework Service service entered the running state.
Information, 5/12/2014, 10:40:04 AM, 7036, None, The HP Software Framework Service service entered the stopped state.
Information, 5/12/2014, 10:38:33 AM, 7036, None, The HP Support Assistant Service service entered the stopped state.
Information, 5/12/2014, 10:38:31 AM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/12/2014, 10:32:55 AM, 7036, None, The hpHotkeyMonitor service entered the stopped state.
Information, 5/12/2014, 10:32:53 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/12/2014, 10:32:35 AM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 10:32:31 AM, 7036, None, The Volume Shadow Copy service entered the stopped state.
Information, 5/12/2014, 10:32:13 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/12/2014, 10:30:29 AM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/12/2014, 10:30:29 AM, 7036, None, The Application Management service entered the running state.
Information, 5/12/2014, 10:29:12 AM, 7036, None, The Microsoft Software Shadow Copy Provider service entered the running state.
Information, 5/12/2014, 10:29:12 AM, 7036, None, The Volume Shadow Copy service entered the running state.
Information, 5/12/2014, 10:29:12 AM, 7036, None, The Windows Installer service entered the running state.
Information, 5/12/2014, 10:28:09 AM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/12/2014, 10:28:09 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/12/2014, 10:28:07 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/12/2014, 10:26:08 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/12/2014, 10:25:26 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/12/2014, 10:22:32 AM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Definition Update for Microsoft Security Essentials - KB2310138 (Definition 1.173.1946.0)
Information, 5/12/2014, 10:22:27 AM, 2000, None, Current Signature Version: 1.173.1946.0
Information, 5/12/2014, 10:22:27 AM, 2000, None, Current Signature Version: 1.173.1946.0
Information, 5/12/2014, 10:22:09 AM, 7036, None, The Software Protection service entered the stopped state.
Information, 5/12/2014, 10:20:27 AM, 5007, None, Old value: HKLM\SOFTWARE\Microsoft\Microsoft Antimalware\SpyNet\SpyNetReporting = 0x0
Information, 5/12/2014, 10:20:27 AM, 5007, None, Old value: HKLM\SOFTWARE\Microsoft\Microsoft Antimalware\Signature Updates\SignatureUpdateInterval = 0x0
Information, 5/12/2014, 10:20:25 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/12/2014, 10:20:18 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/12/2014, 10:17:58 AM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/12/2014, 10:17:26 AM, 7036, None, The HP Connection Manager 4 Service service entered the running state.
Information, 5/12/2014, 10:17:08 AM, 7036, None, The Intel(R) Management and Security Application User Notification Service service entered the running state.
Information, 5/12/2014, 10:17:06 AM, 7036, None, The Windows Update service entered the running state.
Information, 5/12/2014, 10:17:05 AM, 7036, None, The Portable Device Enumerator Service service entered the stopped state.
Information, 5/12/2014, 10:17:04 AM, 7036, None, The Security Center service entered the running state.
Information, 5/12/2014, 10:17:04 AM, 7036, None, The Software Protection service entered the running state.
Information, 5/12/2014, 10:17:03 AM, 7036, None, The Intel(R) Management and Security Application Local Management Service service entered the running state.
Information, 5/12/2014, 10:17:02 AM, 7036, None, The Intel(R) ME Service service entered the running state.
Information, 5/12/2014, 10:17:02 AM, 7036, None, The Intel(R) Rapid Storage Technology service entered the running state.
Information, 5/12/2014, 10:17:01 AM, 7036, None, The HP Support Assistant Service service entered the running state.
Information, 5/12/2014, 10:17:00 AM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X64 service entered the stopped state.
Information, 5/12/2014, 10:17:00 AM, 7036, None, The Microsoft .NET Framework NGEN v4.0.30319_X64 service entered the running state.
